id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,2.47862566027e-08,1.44466272278e-10,3.04638604121e-07,1.28400756694e-07,5.76437120259e-09,2.42623361402e-08,2.46537098292e-07,3.29089999695e-08,5.93172622132e-10,8.58931414882e-09,1.76835932564e-08,5.23458343338e-09,4.5120340797e-10,8.08477243486e-11,1.22755361431e-09,1.76528587303e-08,2.10996748962e-08,6.63759847086e-09,0.00195994228125,3.94520860425e-09,4.76430583873e-09,4.50554349385e-09,1.49452318965e-07,4.45603696164e-08,0.000588368682656,6.86349324042e-07,3.32272463766e-07,4.65593257104e-06,4.59592229163e-06,2.61980132032e-10,3.59791852134e-06,2.81548273584e-09,3.66098151794e-10,1.4445119545e-09,1.28264968091e-10,2.69475890491e-07,5.46145244584e-08,9.23359833038e-10,7.60574891956e-09,2.76789826614e-08,1.39977339586e-06,7.46154943387e-11,1.97982998884e-08,0.996811449528,2.68043223173e-08,1.48297341074e-09,1.90653673404e-10,7.92718157783e-09,2.24378791103e-08,1.41556733979e-06,1.82178234809e-06,1.33143995829e-09,1.02081827436e-07,9.1259062529e-09,3.8517508627e-10,7.55142282038e-10,1.16804912409e-07,1.82835719897e-07,4.1330054934e-09,4.82652247058e-08,0.000211179969483,4.44254144583e-09,4.61917534267e-06,3.08649930503e-07,2.46801384884e-10,1.15932898836e-08,2.69099132311e-07,2.01378782094e-07,3.14753689779e-09,3.09111078423e-06,7.20598336557e-08,2.978884595e-06,5.28780041975e-08,5.9226376834e-06,6.29126806206e-10,1.18955707507e-08,1.13313171823e-05,2.44962302531e-06,3.72925423875e-09,6.40094555138e-09,1.18794725168e-08,3.613174826e-08,5.95409694881e-08,5.29851718056e-10,1.05667585792e-10,5.05917978444e-06,0.000287187780486,1.24661610812e-07,1.94925462438e-08,7.15270573437e-07,3.36046213079e-09,1.56020553277e-06,2.04072463816e-07,1.29008448368e-09,3.99493327308e-10,1.79237289899e-07,3.0065592e-05,5.1864037232e-05,1.62787983982e-07
36,4.42389180914e-20,3.84510234175e-18,1.47753667269e-24,8.31143751133e-25,5.61601352196e-19,8.11143196063e-20,5.43058236927e-24,1.79009477816e-21,2.33549730459e-22,1.98966141956e-13,6.0804572462e-16,2.81393626868e-22,5.22426698771e-19,2.51778928915e-16,8.10490563484e-20,2.55696274621e-22,1.29425774073e-17,2.59350518148e-23,4.44964705494e-22,6.28782473543e-23,4.04650635848e-15,5.41434852478e-15,1.98241427058e-21,4.65478009378e-16,5.26806045672e-24,3.8720029629e-21,1.10309166895e-17,3.55824428213e-24,1.61762214259e-22,1.42028100247e-19,4.98341774844e-25,1.16821675663e-17,8.41645529618e-21,2.08052758475e-20,2.85877259818e-22,1.41648879296e-18,3.99841021529e-26,2.83647143728e-22,1.75421536673e-18,3.14677559201e-21,1.05107698822e-24,1.06587195599e-15,4.93292078975e-24,1.90371734693e-26,5.2926052895e-20,1.05167512228e-23,2.10650080712e-10,1.70636009608e-23,2.11571314675e-18,8.45665578928e-20,9.35822283985e-23,3.9645106642e-11,1.85833004739e-23,6.60505290767e-18,7.86417697456e-13,7.73742180722e-18,5.99272964585e-10,4.19870033513e-25,9.12295296101e-28,1.01719038335e-22,5.46927205237e-24,3.52568901683e-20,5.55793445696e-20,1.35387463998e-23,1.10277058596e-08,4.21294625143e-18,4.39449135448e-20,1.42582313795e-27,2.43921143527e-21,3.55735869948e-26,1.78914844477e-18,8.03335023718e-25,1.83974093068e-19,7.50108113252e-26,1.0,2.06730621933e-14,7.33743679108e-28,1.67517903468e-20,5.10304125345e-12,7.20608811163e-22,2.04531490674e-18,3.88080252324e-28,4.10614330823e-28,6.48181120865e-14,6.4632339497e-17,6.14371065544e-24,1.63537706555e-25,1.95950997819e-24,2.32013488283e-11,3.23296958899e-22,5.95622770473e-26,7.48479092198e-18,1.07933766588e-22,5.186507144e-16,3.80828814275e-25,4.48119442296e-22,3.86983536332e-27,9.53249290653e-17,9.38842980756e-17
39,2.72492450696e-13,1.51817198136e-12,6.57826318916e-14,4.99139304107e-13,8.09171414769e-13,2.72161199827e-12,5.63571635038e-15,1.3264128294e-12,1.45548238895e-16,4.24473967087e-08,1.45672384745e-12,9.80641595014e-16,4.74181388599e-11,1.19368091622e-16,6.85207709257e-14,1.09362651517e-14,1.62113963746e-12,1.21422020523e-14,1.13849376568e-14,1.94310171252e-12,4.81870301311e-14,2.05303510303e-10,1.91478806924e-15,1.85122642042e-12,1.87010324761e-12,1.06289802331e-15,1.43967525901e-07,5.15210629715e-09,1.18264897383e-16,6.47956858304e-16,3.17492831258e-19,1.41375675611e-08,1.31217234886e-13,1.42348936458e-12,6.18120626298e-13,1.61957019383e-15,5.93228291401e-15,4.78030751783e-15,9.00210669896e-11,1.8379030936e-12,4.14024569481e-16,7.75910979911e-09,1.14171655664e-14,3.89345555172e-15,2.67862659137e-11,6.22403279089e-13,9.48893852382e-10,1.06598408198e-15,7.57333598096e-15,1.60225795847e-13,3.81909478001e-12,3.55162228516e-08,1.06784345164e-16,5.68631648929e-14,3.87546924685e-06,4.13554260281e-12,1.46999026285e-08,9.33791461547e-16,3.430823266e-14,2.1316807694e-11,7.0871124724e-13,8.61815063757e-10,3.91986139728e-12,9.17950828197e-13,4.0581692673e-08,9.1044519146e-11,3.12896458743e-10,3.29407407418e-16,5.35566790916e-09,3.50422002613e-14,3.59323709025e-14,4.77840931699e-16,5.20776699542e-10,2.39327199551e-12,4.9493230847e-08,0.999994516373,1.74519551588e-10,2.32585097015e-11,4.1943089002e-09,3.38030467519e-16,2.56366396888e-14,1.91694397985e-15,2.53329634483e-16,1.17120430332e-06,1.02629002519e-10,2.69208456525e-13,1.51988576618e-14,6.29858578488e-14,1.01046941647e-10,2.75628413322e-12,1.21522009035e-12,5.22687980476e-15,2.55613898104e-11,4.21593581782e-15,6.21933331658e-13,2.46590915005e-13,5.05666851707e-13,3.40836109336e-10,1.05126504222e-14
41,8.521340078e-09,1.15811382706e-09,5.15451370475e-09,9.49853973253e-09,6.5362932844e-09,4.1933168049e-09,5.23951680653e-11,9.14082143311e-10,2.14903280948e-07,6.46045326611e-12,0.99994289875,2.15157158756e-09,1.09269826964e-07,3.38100436537e-10,2.2211085593e-07,4.1828880637e-11,1.21861818414e-08,6.32975394321e-10,7.26140120255e-11,1.96584970524e-11,3.99585502464e-08,1.16841056297e-06,3.52526519087e-09,9.03608021741e-11,4.54751965251e-11,6.72927091827e-09,1.60861202136e-09,2.18635842764e-09,1.56981691535e-10,4.20435630755e-11,1.21151488841e-08,3.46987189914e-06,2.0822228386e-09,1.88940099677e-10,6.96451252225e-09,1.71541589822e-08,1.51523637387e-11,4.44708858497e-13,9.35220434081e-13,1.35556130665e-13,2.31633236897e-11,1.62187097086e-10,3.16428550029e-09,5.19101650553e-10,1.32335014769e-06,2.47880755921e-08,3.17967751471e-05,1.42495268514e-13,3.48952700069e-10,3.36929957712e-07,2.16224390823e-12,4.22520791687e-08,8.07410849291e-09,8.26465438308e-08,4.19970197507e-10,6.67280772859e-08,7.48681401319e-08,5.52772150969e-12,3.67746100238e-09,3.46322623357e-12,1.91924615089e-10,1.18543974637e-09,1.54631071836e-10,8.35989402703e-11,1.73763407929e-06,1.165305092e-11,2.72771183418e-09,6.94193702522e-10,9.57229872256e-07,2.89611029602e-10,2.71053214596e-11,1.41482670024e-09,4.28183932755e-10,3.21457264363e-07,3.68028345576e-08,5.26099208642e-09,1.73544690988e-13,4.08691700274e-12,3.03345404351e-10,5.73902632084e-08,2.50868822244e-11,1.03456514466e-08,3.42419252675e-11,6.56171948776e-07,2.34319208481e-09,1.53839278556e-12,2.16997513708e-11,3.08992501724e-12,2.34249188935e-08,6.99968722984e-08,1.85317217127e-09,1.82274497718e-08,1.16813598652e-05,8.45176259645e-07,1.49083837186e-06,1.64024432925e-10,1.86387918988e-11,1.02967057103e-09,4.86791496002e-09
44,1.64051619511e-11,1.68826085924e-12,4.39550658241e-13,1.13328539442e-07,8.69163194108e-13,6.33425115745e-13,1.17054388404e-09,8.78575523444e-09,2.368765184e-10,1.22669192512e-12,7.01227020894e-10,3.14705594917e-08,2.50673792834e-07,6.25515923502e-08,3.30418288286e-07,1.08805298105e-10,4.69097984673e-15,4.4254593945e-07,1.02136722691e-10,2.32296013536e-08,9.79441505677e-09,4.71313231498e-11,1.25157467723e-10,7.36135208346e-10,3.04351016611e-10,2.78195633197e-10,7.63286864269e-11,5.66317175446e-12,2.85046962745e-06,2.67910259949e-11,1.70346687867e-08,1.51947395638e-11,3.08232107372e-12,1.36602174017e-09,1.84217655019e-10,1.84507409351e-10,3.81103676395e-10,8.58897859519e-13,1.23360642448e-12,3.65910426958e-12,1.49540170286e-13,5.24858802253e-12,2.42731008904e-12,2.9070708063e-09,1.13475400951e-11,5.36105471127e-09,6.46459508147e-09,1.29179431041e-10,5.24365582066e-08,9.67453825385e-11,4.61360016857e-09,6.02284021267e-12,0.999945163727,2.21484406211e-05,7.74169395257e-10,1.90706006542e-09,2.30244382587e-12,2.49203912714e-12,2.66284095468e-11,1.38448721075e-14,2.34061232618e-08,1.48063904887e-11,2.58746357673e-08,9.9224655159e-09,4.17368140049e-09,2.40845982047e-10,2.96634453112e-11,1.03393371642e-09,2.48296183614e-09,1.7145431741e-08,5.50734402527e-10,7.01436109196e-09,3.98857433626e-13,1.18388463477e-07,5.49326244215e-11,4.45941929217e-11,4.02361602153e-13,7.22101198281e-13,2.6337937907e-13,2.22324360948e-05,1.9272815166e-07,4.26709675594e-06,1.56126977666e-12,3.63285970195e-08,1.92159656243e-12,5.79072857373e-12,3.25863851458e-07,1.95469522187e-13,4.16705871198e-11,2.1662116545e-12,7.71212173983e-12,4.79787267693e-08,1.15025693503e-06,3.17911563741e-08,4.3020177698e-11,9.1260948451e-12,4.63990090793e-08,3.32922383238e-13,1.70812590738e-08
46,1.19456144976e-09,2.03248461617e-07,6.19991613604e-10,6.82695645082e-06,9.7005390387e-09,3.17023682328e-06,4.3230123481e-08,8.30867763479e-10,4.38443226169e-10,3.80751430384e-08,0.0001254787785,4.95075092033e-10,3.40174824487e-06,1.99159777559e-09,2.3359622503e-07,2.12274358091e-07,2.49208991221e-08,5.04347008601e-09,3.28263780602e-07,2.0124149569e-10,1.11262318114e-06,4.35598394688e-06,2.21853474613e-06,1.65130586538e-06,5.90350390794e-09,1.68283877429e-05,1.45735924661e-07,8.89146633654e-07,7.84292009115e-09,4.57107383056e-08,6.55830723062e-09,1.11757674404e-06,2.37109833989e-08,2.69657505214e-07,2.94722179994e-09,1.13835740194e-05,2.72830540382e-08,2.33698928265e-11,4.1786366034e-11,1.03042330224e-08,2.78071159848e-11,1.45239894778e-07,2.24965024387e-09,3.55755136461e-09,2.03491799766e-06,8.67568203944e-08,0.968323886395,1.11225059111e-12,2.9681228586e-09,1.21389154284e-09,1.57419933089e-07,0.00432522175834,4.8219612836e-06,1.08255280793e-05,1.08974347768e-07,5.38831237407e-08,0.000617496261839,1.50076895356e-10,5.09975360552e-11,1.74740488745e-08,5.07601289428e-05,3.0401907658e-09,3.04754721583e-05,2.12129447341e-09,1.93446658159e-06,1.38213431455e-06,2.64695063379e-06,8.91116833102e-11,1.03110151528e-08,2.82471851465e-10,7.98736792262e-08,3.97128907537e-08,1.05930539007e-07,7.39199090827e-10,0.02421265468,2.79440973827e-06,1.53455456675e-10,3.26063991452e-06,9.41345842875e-06,3.8326666072e-06,1.57620718255e-06,9.20027110052e-10,4.71606052821e-11,2.16362459469e-05,2.12832294011e-08,2.15699749728e-10,9.8928701675e-08,9.82911391167e-11,6.91794548402e-06,1.79089326702e-10,1.3646392176e-11,0.00188461644575,6.37178175111e-07,7.19928607396e-07,3.59446278297e-10,1.27486729506e-10,3.19336312948e-09,0.000299582345178,5.30989652248e-08
47,1.17735501348e-08,2.05590366953e-09,3.70380988102e-08,3.42068801729e-06,1.51517881575e-10,1.26744159612e-09,4.2006622607e-06,1.07978159747e-08,2.38314949996e-08,3.64278301968e-10,4.34541336247e-09,6.73474470636e-11,1.21129257735e-08,1.95368929368e-11,6.58452459223e-10,3.61035046303e-09,2.09302540577e-12,8.55136568134e-06,1.21970047452e-13,2.52111618693e-07,5.38239568471e-08,1.30198518633e-09,4.60159653437e-11,4.25703951257e-11,3.88510855431e-11,1.19491343903e-11,1.8823977932e-09,3.24330923229e-10,1.05017791338e-11,1.23442656097e-09,3.00211189241e-10,1.1011231436e-05,8.20963521164e-07,1.00583974927e-06,5.04093371489e-08,2.82409078761e-12,5.13524412327e-07,1.74711558998e-07,8.16778034096e-10,1.79900894182e-08,5.51882578748e-07,4.12353927004e-07,5.81150683132e-11,4.19976241284e-11,1.46699541403e-08,0.999881505966,3.79333577882e-08,1.79601056249e-10,2.52284387825e-10,1.72944731452e-11,9.71088720547e-09,5.07058871335e-07,5.76797312135e-08,6.98768265472e-11,1.27174895614e-10,1.59476094552e-08,7.90104093262e-13,7.17397519168e-09,4.82078212372e-05,1.03046255973e-08,1.66554485759e-08,4.40403408186e-11,1.92413596167e-09,7.75760358729e-11,2.85665675143e-11,3.71519384146e-08,7.53579768031e-11,2.66709487828e-10,6.1309560806e-07,2.07634958116e-08,5.18124883275e-11,9.67872101909e-11,2.23729437754e-11,4.22428932112e-11,2.63207216439e-11,5.45112566197e-10,8.33310664916e-09,1.2454768987e-11,2.90296731098e-10,3.42524690495e-05,7.78100639476e-10,7.85807419135e-09,4.59267084807e-07,8.78804029547e-10,2.57364354184e-06,2.87527974763e-08,9.07684816198e-10,2.38121133922e-10,5.73376025478e-12,5.62583153396e-08,1.28127979337e-08,2.24796026238e-09,5.05461228428e-09,3.23356813547e-10,8.44352598506e-07,1.04444426198e-12,9.22028497996e-09,3.12914222311e-10,1.01184356033e-11
51,3.88159577369e-07,7.31281843969e-08,5.95135497861e-06,7.98378394506e-08,2.92370486932e-07,1.37902098629e-08,1.0912476256e-07,3.73184957425e-06,6.64282254093e-07,5.76993608448e-09,9.62919439189e-05,4.62504004872e-07,2.25410957455e-07,1.00089962984e-08,7.53800435405e-08,2.25427179146e-08,9.61127071264e-08,4.7113853725e-06,1.52148786015e-07,4.20198404072e-07,5.69982239185e-09,1.68961918234e-07,5.8504463496e-09,1.54376089689e-09,3.6387621094e-07,1.22168259509e-07,1.22220535559e-06,2.43138600808e-07,7.20949230981e-07,2.06054684426e-09,8.66106984176e-06,1.903075173e-07,2.02456547527e-07,3.59354390689e-09,2.81553923287e-07,1.88672458989e-07,6.67198634119e-08,5.19845544389e-09,1.10547579979e-08,9.20206896793e-11,6.82159884136e-09,2.5058372044e-10,1.25864505662e-06,7.44975795897e-06,3.63362823919e-06,4.26256235642e-07,7.19615422806e-10,2.19381718125e-07,5.71733060895e-09,2.37330959862e-06,1.29839179408e-08,2.13259035431e-10,3.9178564748e-07,2.2777653097e-09,2.01097716257e-08,3.77796594009e-09,3.85832770178e-08,6.75783553561e-08,1.76221547008e-05,8.81846506928e-09,2.38284361131e-08,8.20813966129e-06,5.8058481045e-07,5.98853731049e-08,1.29451336761e-06,2.97204838517e-08,3.69505812614e-08,1.6060186681e-05,0.000545985356439,3.39122088917e-05,4.06513180451e-07,4.38528377344e-06,4.25697059825e-08,0.999118387699,1.4711259988e-10,6.48719407081e-08,8.78638957147e-07,5.0306098176e-10,7.37501670844e-10,1.02093952137e-06,1.56126123141e-09,6.94691552781e-05,7.00943076026e-07,4.28413535758e-08,2.2967425739e-09,8.48186459734e-07,7.57823227104e-06,7.48746117551e-07,2.25546429533e-07,1.59426303981e-06,1.27170778796e-05,1.08754903749e-07,5.29928502147e-06,2.39949518033e-08,6.45869590699e-07,9.14580979838e-08,8.60813725012e-06,1.66196667539e-09,2.65102784169e-07
52,4.94467080614e-08,5.4360105306e-10,5.01767334279e-12,1.52161302221e-12,9.03490476878e-12,4.54977906478e-13,7.47616546448e-09,5.08135008204e-06,4.9844505412e-08,1.91613835909e-07,3.51334905613e-10,6.51828213449e-06,8.6006659572e-09,0.999811351299,2.33809416272e-07,5.54508453043e-11,4.03165612006e-10,2.71038279607e-05,8.29070145869e-09,1.76633577098e-07,1.0071114076e-07,5.63299493855e-12,3.20319129294e-13,6.41890499087e-11,4.81916936912e-11,4.80046774901e-13,5.40311084762e-09,3.86194635299e-12,1.57116062383e-08,2.24296935192e-11,5.25754151326e-09,1.24002795879e-11,2.67625838157e-10,6.9649916945e-09,2.01781386738e-12,1.95473215392e-09,3.0010510136e-12,5.92200663507e-11,2.11341395773e-11,1.11455094286e-12,6.73556609793e-12,5.39801181532e-09,9.40627176843e-12,2.30941550605e-11,1.84338863618e-10,5.7931267422e-11,6.37836505835e-10,6.07636775385e-06,0.000100323057268,2.9576963243e-06,6.62077503932e-09,9.64339545717e-12,1.87125397133e-06,3.91163530367e-06,2.4025565537e-08,4.86646953846e-08,2.92861179751e-10,4.0465148593e-11,7.95292651179e-11,4.77838851386e-13,2.46049691732e-09,1.05954557194e-12,6.96154800472e-10,9.15129305668e-09,2.2877686412e-09,6.40651753869e-10,4.29892406395e-11,4.86115358037e-12,6.2655158839e-10,1.0477056378e-07,5.7172572232e-10,2.00192431521e-08,7.05223775427e-14,1.93225629941e-10,3.80047964654e-07,2.61658125722e-11,1.18624714543e-13,3.1421198976e-11,1.77477824104e-11,1.60644209046e-08,8.98048620002e-06,3.41907990808e-09,5.696319718e-12,1.30223170913e-07,1.32135191677e-09,5.29491207824e-11,5.48195480121e-08,9.26664214113e-12,1.54625245941e-09,1.09207157206e-10,4.85170757736e-11,1.51348178434e-09,5.24859444795e-09,6.59318345697e-07,2.28987176443e-10,1.3993295056e-07,1.27916375409e-11,7.51683715272e-11,2.36173254962e-05
53,8.05412270211e-08,1.24498441778e-07,7.49741171924e-11,1.76471204316e-09,1.67081246616e-08,9.79644710242e-07,2.47313419095e-05,5.17120440691e-07,2.47607459869e-07,4.15504910052e-05,2.02157508511e-08,1.24178336591e-06,6.85809256606e-11,1.1267459854e-08,3.24800240037e-08,2.88197976595e-09,1.42778311396e-09,9.30086896389e-10,4.04836191592e-06,1.96849541112e-08,1.45495890891e-08,9.11555553262e-12,1.36731825948e-12,3.9739639357e-10,1.68716312032e-07,2.35686695854e-11,2.11930384353e-08,9.65345442472e-11,5.18069668942e-07,2.40779574057e-09,4.91398088887e-10,6.48916738486e-13,1.01768260485e-10,2.36449331226e-08,2.93727750456e-11,2.21784102905e-06,5.78300962673e-10,5.7881194282e-10,7.94518478786e-11,1.82421203143e-10,7.66233170663e-12,1.44707260064e-10,2.34436492441e-09,2.63125059519e-08,2.11065304123e-10,8.47856923558e-11,2.70440159156e-09,2.99539735238e-08,8.86478801476e-09,4.97130599797e-07,2.7199920094e-10,3.41569239559e-09,2.49031053556e-08,6.35069463684e-09,3.72652451119e-08,1.41692879652e-09,3.41465677955e-09,8.59461113389e-11,3.74651143442e-10,8.70077201398e-06,2.36434698309e-06,1.32777677742e-10,8.2228579501e-10,2.41022178216e-07,2.12817593409e-11,2.44484681389e-08,1.7913068362e-08,1.57286308977e-10,1.20912870827e-08,5.75977810513e-06,2.61054265138e-06,0.994458198547,2.71912048433e-10,1.01964261034e-07,9.0866674185e-09,9.03455754653e-10,3.94821064731e-09,4.92147544939e-10,3.56379139532e-08,2.72121933875e-08,0.00544393993914,8.68451550673e-08,9.56912415973e-08,4.63839355813e-10,3.72739883403e-08,1.29244767666e-10,3.89701337866e-09,5.63492516537e-11,8.58390962477e-12,2.1081927315e-08,1.79178083481e-09,5.25785592842e-09,4.0793406697e-07,1.67872258316e-07,8.75110747756e-12,1.65753979986e-10,1.47781120674e-09,7.30927679493e-11,5.97287064252e-09
57,1.73689860238e-12,1.13765507431e-12,1.55209836095e-08,4.37503443982e-15,1.31662875047e-11,7.73008393407e-13,6.19580206368e-15,4.73914256362e-13,8.71946812035e-15,3.72953924688e-11,4.64107430872e-13,4.23813067973e-12,2.85842692831e-13,2.7757794842e-15,1.9356869555e-14,1.80530964526e-13,1.33415295548e-14,2.23410242265e-14,4.14220741041e-11,2.70227955545e-14,4.7633544922e-14,1.49618182427e-11,3.47142589197e-13,5.90374371612e-09,2.43092129759e-10,1.2691514506e-11,2.72829653834e-12,1.85869140523e-07,2.81419582082e-10,5.82960329315e-12,2.66065242754e-11,6.95888388146e-13,6.96172110302e-14,2.15317780966e-12,6.20269080542e-09,5.71498143948e-13,5.38080430906e-13,2.32587576586e-13,5.3061914862e-09,8.95172998228e-12,9.68069721607e-12,2.18227044372e-14,9.41717016867e-12,6.60149506674e-13,9.30622156485e-14,2.08370191761e-12,1.35619122811e-15,1.48165374826e-14,1.18309919831e-14,1.06885281875e-11,1.64571982886e-13,3.55551634142e-14,4.16415754079e-15,6.04235653957e-15,1.1703959899e-06,4.52528775086e-13,1.78601872874e-11,5.37132946628e-13,6.10844816569e-13,1.08890611805e-10,2.4578470227e-13,0.999985098839,1.55561466486e-10,3.87313553625e-13,9.33956467719e-10,1.44713529219e-14,3.21963705696e-10,9.51396253446e-11,1.24799015566e-07,1.16767395753e-07,2.25916750196e-07,1.04202193749e-11,1.23531052054e-09,1.13718613193e-07,4.00184849451e-13,4.86851496617e-11,2.31158665542e-07,5.6880449786e-13,2.05269752679e-15,1.67091262159e-13,2.20695979395e-13,5.94252425046e-10,8.3107496579e-12,4.99791423525e-11,4.26626100983e-14,7.24128195557e-14,2.65969733217e-12,1.28792958828e-13,3.75018592569e-13,1.27907797201e-12,4.5486167437e-06,4.02753697092e-14,1.15333111984e-12,5.44553754845e-14,2.23625541099e-14,3.45205336755e-13,8.05633226264e-06,8.30396407019e-13,5.25127847022e-13
59,2.072926236e-06,1.67955538366e-10,3.19585615216e-06,5.57438397664e-08,2.41838691295e-08,2.05583838842e-09,1.11056575047e-09,1.42876146469e-08,2.539864985e-10,1.76935657237e-08,1.06911819842e-07,4.1697423292e-09,7.29757019258e-08,5.06070074735e-10,1.17134954514e-10,1.40808281701e-10,8.73961666925e-11,5.24731458285e-09,8.84208883889e-09,8.1297777399e-08,2.3717285913e-08,1.28010285039e-07,7.16313397486e-10,3.6383363522e-07,9.67891310211e-07,2.87759700512e-08,5.75837488803e-10,1.44735787799e-08,3.93568333479e-09,3.74110653567e-09,1.44337647612e-07,2.2820843526e-07,3.87862186813e-09,4.13278966604e-09,5.42731282138e-09,2.8701502286e-10,6.1275956531e-10,4.22859347537e-09,5.57681634206e-09,1.70716170089e-08,1.99903052445e-10,5.39054134663e-10,6.19179534034e-12,4.25240465063e-09,1.42893785693e-09,2.30924470657e-07,9.63979029933e-09,1.59975380165e-10,3.87947274305e-09,5.22898631061e-07,3.5063358883e-09,4.24094953599e-10,5.26071020079e-10,1.96083263404e-07,0.00216506281868,1.91888939298e-05,5.34096180616e-08,8.94153154296e-11,4.27918145363e-09,6.9963492777e-09,9.64300816975e-09,0.000115425144031,2.0152185698e-08,8.39982319811e-11,4.10064586731e-08,6.33339186606e-06,4.7950504678e-10,6.72495303888e-08,0.997508764267,4.36987793364e-05,1.10543828669e-06,1.14173985821e-08,7.72604646926e-09,1.32814307108e-07,2.33554509066e-09,5.46494973719e-08,2.85940132017e-05,1.59094459828e-10,2.2250992715e-11,1.95766536315e-09,7.12716885509e-10,6.24313001296e-09,4.46673420473e-10,5.34460475876e-10,1.42454026353e-09,5.96260804286e-07,1.04373430077e-06,1.92073471794e-07,3.70480972289e-11,6.07781514006e-09,9.79304386419e-05,1.1658085608e-10,4.05760545164e-08,8.92077522963e-09,2.14586304281e-09,6.46004305604e-10,2.95340146295e-06,3.1534896916e-09,2.68342404297e-07
62,1.5869988971e-14,2.14811468716e-14,5.82203902866e-08,2.79877748581e-12,2.95715296868e-12,1.55071754049e-11,1.92042470815e-08,5.53830176164e-11,6.01725260059e-15,3.70659530629e-13,1.21921435384e-15,2.56038761156e-13,2.62829932514e-13,4.65071720284e-13,1.41034143457e-13,7.82797882071e-10,1.08185995698e-13,6.89218015992e-09,1.21174060098e-14,2.8291815557e-09,2.40605875067e-14,6.58076163007e-11,1.23379741979e-08,1.92988437731e-11,4.53021009594e-10,6.71744083969e-12,1.2491646606e-09,4.42417075197e-10,3.84300924416e-10,6.60741517056e-10,3.57725293831e-09,5.03177638445e-11,4.72300280482e-12,5.37150879332e-12,1.08774204921e-10,6.79093586919e-12,4.40527747614e-09,5.75887675325e-08,2.98702479995e-06,5.24899022025e-08,1.78171808329e-06,2.04323277048e-12,3.5262559539e-09,5.73434022488e-10,3.89439946957e-08,3.98634725229e-09,1.16813310869e-13,1.13277243141e-09,2.97323438385e-14,1.1483870258e-14,2.17892881516e-09,3.42518412721e-13,5.06185703433e-15,2.37142887801e-17,3.78481028841e-16,5.45012169076e-14,2.88638687604e-12,0.99999499321,3.94607235776e-09,1.57737679255e-12,1.28104146215e-12,9.27574965622e-13,1.0867114153e-10,1.31267609629e-13,7.76930488836e-16,1.40799703372e-14,2.54664102306e-11,1.60972799534e-08,1.16639922547e-12,1.00143671133e-10,5.13403643871e-14,3.828296187e-14,3.68407471196e-10,3.26794424854e-11,1.96657820474e-15,4.47186856772e-13,1.72891881367e-10,1.29335087085e-09,5.78972254254e-13,1.94628983069e-11,1.62526025624e-13,1.21695329595e-12,4.32011093565e-10,3.46566005061e-12,3.18916117473e-12,7.08252212434e-09,4.71273541025e-12,3.18079642625e-08,5.97961513638e-10,1.07202513533e-09,1.62703216785e-12,7.30330035272e-14,6.19328764637e-15,1.21947015779e-15,2.44025763138e-12,4.71810715497e-11,1.00205244102e-09,2.0762967734e-11,4.79484290813e-13
